,noise_type,noise_level,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
181,Contrast level,3,27.7662278115979,27.759849850066054,0.8635125135198561,0.8807388089111339,0.6239454114658728,0.8807388089111339,0.408647086866125,0.3909845522008226,0.626842341763753,0.6102925530003924,0.9738420120633208,0.970407790564728,1.9404981339303058,1.9936159837896539
182,Contrast level,3,27.673202328457034,27.72718744793382,0.8524722887163525,0.868565624590167,0.533790744872524,0.868565624590167,0.625018546193157,0.6268496715867962,0.7416796924443166,0.7418569868817073,0.9752179872041132,0.9714817543802653,1.4776729276236429,1.4948282308446834
183,Contrast level,3,28.16839693011923,28.267796813758057,0.7916288631233837,0.8127580298692221,0.5970668860901454,0.8127580298692221,0.3243666785555388,0.3079528237017924,0.5876059828102999,0.5710913272796037,0.9661840172072262,0.9647590287105624,2.020683549133218,2.0841190267568934
184,Contrast level,3,27.808234260559136,27.656020416823797,0.8435907052020479,0.8605902139921129,0.5855572616583963,0.8605902139921129,0.4031358188708474,0.39544873980475964,0.6272361681392722,0.6191240959344321,0.9696629369885841,0.9674136479533189,1.4984134267245568,1.5262866627641731
185,Contrast level,3,27.690800193751638,27.658506651063462,0.8581332918335092,0.8788678342458791,0.5603841883655845,0.8788678342458791,0.5833660569565529,0.5832601535897594,0.6607926355495344,0.6557448677421881,0.9747984020114271,0.9708757976437485,2.3093937104583175,2.3911536703172107
186,Contrast level,3,27.6598390913503,27.699543933273915,0.8605880923591541,0.8797550391946465,0.5593644004135447,0.8797550391946465,0.6006624602639017,0.599072162723329,0.6965244629596444,0.6922373145780016,0.9752276187572102,0.9716220973272143,1.948530092834754,1.994365867560994
187,Contrast level,3,28.10980638195129,27.739625217068653,0.8358559976003793,0.8554942071346862,0.5806551830961472,0.8554942071346862,0.43599660386475336,0.425346363545533,0.61022407876162,0.5984989806395429,0.9681617106723145,0.9654639251301513,2.1226012730212003,2.175549976648114
188,Contrast level,3,27.678592637891306,27.656428155154103,0.8640902901892535,0.8822591314644773,0.5591533795229467,0.8822591314644773,0.5212119225398277,0.5146208690722088,0.678087822292859,0.6721541193528734,0.97355486884173,0.9712885401145668,1.67981906030253,1.7080228403886064
189,Contrast level,3,28.06674040165982,28.343546139833464,0.7668157388732473,0.7883147722232902,0.6646256920770515,0.7883147722232902,0.257029927715953,0.24101372135282506,0.5765834353578493,0.5619484939984417,0.964520413809852,0.9625670275708104,1.9605629526560067,2.0319435400711785
190,Contrast level,4,27.78116724074232,27.631655639708015,0.7945357099934108,0.82934733928012,0.483014296172453,0.82934733928012,0.4278019396149443,0.41709539478311614,0.5751987476316694,0.5658887147304051,0.9711607698407169,0.9686916284364947,1.5607491803343587,1.608429228000884
191,Contrast level,4,27.704509681518136,27.70639436136779,0.8065268306687063,0.8371489350587477,0.5582181559930062,0.8371489350587477,0.3056619668798795,0.2935388415756933,0.5479288741899795,0.5344552997048055,0.9720353456920715,0.968423505654528,1.7424474268204213,1.8013713314226163
192,Contrast level,4,27.623653888126725,27.585371291041305,0.7810923311063614,0.8090660324788581,0.4529406149264355,0.8090660324788581,0.5174951651906899,0.5190994944847166,0.6794558936752881,0.6792611509356317,0.9721662402803553,0.9679791747799614,1.1867718879217606,1.1940054241253903
193,Contrast level,4,28.057561412517593,27.88748268510617,0.745494018909219,0.7757049281540827,0.5329789524587424,0.7757049281540827,0.2556684758441738,0.24334413730090343,0.5159899511263117,0.5033298273440422,0.9617730180008143,0.9607404239897527,1.6989372718769635,1.7468258063998765
194,Contrast level,4,27.850408067135696,27.654965702687747,0.7897538124925171,0.8187432208536386,0.5183411785801454,0.8187432208536386,0.3126878600966808,0.3087954351696833,0.5510794503712246,0.544975335123922,0.9684786361916055,0.9668984994908894,1.2705643447897836,1.2968001898925103
195,Contrast level,4,27.730445335326696,27.626455204235334,0.7974799683355257,0.8314397363650067,0.4838250447406124,0.8314397363650067,0.4906981982767585,0.4895108724532399,0.5962787954538653,0.5917638421171584,0.9722003495160563,0.9682047244796254,1.9173555421127686,1.9820673059882874
196,Contrast level,4,27.693144050552192,27.611664331688466,0.7982651409257948,0.8305483777451576,0.4837475008095362,0.8305483777451576,0.5086504374673834,0.5060533916050539,0.6376548543421807,0.6336259497408204,0.9720515852485059,0.9674358476509415,1.6280048970397207,1.6787704676528235
197,Contrast level,4,27.877645346665183,27.83455298162261,0.7799729109317377,0.8145452680921582,0.5077809810662423,0.8145452680921582,0.3508993818992764,0.34197932461383096,0.5406538476438855,0.5298316861907133,0.965220163677253,0.9616681612142939,1.7648119425858888,1.8096205340522076
198,Contrast level,4,27.6781543520622,27.60967219243554,0.8018360701553693,0.8337420834675159,0.4848933057600917,0.8337420834675159,0.4100753553374422,0.40629573168467303,0.6082116510319313,0.6034062645444193,0.9708997355265131,0.9685377720491164,1.409843722025873,1.431653145295754
199,Contrast level,4,28.026176163146378,27.904951353096543,0.7364356886193926,0.7636197175331807,0.6227435302548486,0.7636197175331807,0.20049536796806974,0.187936922382417,0.5204999026314834,0.5058540343867733,0.9610755738744842,0.9596259414549589,1.706516028221421,1.759246854577039
