Type of Noise,junk,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
exp_lvl_3,4,28.181891212193086,27.738026523002755,0.4683518470948185,0.4533905215089558,0.6761244092176378,0.4533905215089558,0.031054847441444954,0.0016381357129990374,0.1270080686948756,0.054386839276008576,0.9350367009767679,0.9250146835686403,3.0543187838537484,4.993876266781362
exp_lvl_4,0,28.589477476240887,27.849973215484223,0.4059216610331079,0.4620881662197988,0.3885731092250344,0.4620881662197988,0.0012524415205053447,0.002793476657789962,0.04120625040860747,0.07091386251014291,0.9234821638966498,0.9243962873763868,2.212356221084147,4.988617163892766
exp_lvl_4,1,28.242905068368454,27.8703238571423,0.6285466562725126,0.6231924469551406,0.5076006868707417,0.6231924469551406,0.0015783412040721934,9.361037494360192e-07,0.12968696934843071,0.024908506876835074,0.9570417088046603,0.9490801538823845,4.544578386336156,4.976718218798132
exp_lvl_4,2,28.50084654798167,28.010711608113844,0.6747182274245253,0.6478686761303195,0.1546791083240463,0.6478686761303195,0.00032333988523264046,0.0013553213244394751,0.0854916995667602,0.08418118106549231,0.9506196872292347,0.946627899194871,4.767443523081018,4.306395823346346
exp_lvl_4,3,28.05085057302066,27.80714049432253,0.3742714616640249,0.3968422753380332,0.517967528235045,0.3968422753380332,0.004427611049097786,9.14738500142739e-05,0.05910730589836733,0.026252422613232743,0.9283980078668906,0.924271807010946,3.6553068098713575,4.995310083047135
exp_lvl_4,4,28.171921717755843,27.848022302878988,0.38322596959706967,0.40030794718149787,0.48465773080691,0.40030794718149787,0.003991793045453426,5.766959182822879e-05,0.05884058480652248,0.02373293789327473,0.9281937763639055,0.921177911790704,3.688495780131544,4.996230893029164
exp_lvl_5,0,28.549211565677854,27.92850399080935,0.41199905969428346,0.4535550348578318,0.25232624995724723,0.4535550348578318,3.721794957397349e-05,0.0013580984796067131,0.021777693377860355,0.058345716012914536,0.9186104089298417,0.9239243476775345,2.8756223299978694,4.994109168474368
exp_lvl_5,1,28.092555597280935,27.915967629658077,0.616775777081805,0.6199870281087223,0.17373768883330235,0.6199870281087223,5.310314896923608e-06,2.725914197540825e-07,0.06184098016811401,0.020695809422208035,0.9563135229807049,0.9481852465586967,4.987980352440376,4.980363480283273
exp_lvl_5,2,28.32927478153476,28.01483475369921,0.6730916690610446,0.6469743175483622,0.04820198659713423,0.6469743175483622,1.053595861523174e-05,0.0015406750756150006,0.049468813323823316,0.0861967343541093,0.9512242691055507,0.9466324928083049,4.999988630422995,4.235297115965064
exp_lvl_5,3,27.919787548899127,27.946184081535137,0.35850563466735175,0.3786877201136331,0.2609007729060593,0.3786877201136331,0.00019569549696923206,7.122372307533622e-06,0.03361370935558363,0.01622291255934866,0.9258061933324554,0.9230033216311864,4.689756529364891,4.997560491746901
exp_lvl_5,4,28.036368916532336,27.996957295161934,0.3707714563168413,0.38519833489646704,0.2279796882012165,0.38519833489646704,0.00011508992305868268,4.8910216134654774e-06,0.03190874402020036,0.014819272234875152,0.9252633923021111,0.9223789282697074,4.806426274150139,4.997803572907895
gauss_blur_lvl_1,0,28.241914861794285,27.734120766280693,0.5942858818928446,0.49589746861467987,0.6636473048015699,0.49589746861467987,0.05770174623935566,0.02332903522999598,0.20708338272492843,0.1385107113476262,0.93722224611347,0.9283321222121409,4.996240366490682,4.999309235545524
gauss_blur_lvl_1,1,27.73188506944061,27.834896324903056,0.8025358714285387,0.6599882035165007,0.6201089254398399,0.6599882035165007,0.2905368319169726,0.00019570755320787563,0.5515215927927443,0.06386387479953963,0.9664556292651374,0.9532455684060108,4.999426452750973,4.995611354323948
gauss_blur_lvl_1,2,27.682370855195582,28.016691447077,0.8392586532015814,0.6829808963874893,0.6722293693173551,0.6829808963874893,0.2796229262427393,0.008354828881448492,0.48281627894104256,0.1445357735755618,0.9648962230607206,0.9519173560952121,4.997155406332325,4.841845628248633
gauss_blur_lvl_1,3,29.456147192876184,27.71661811847837,0.784214257349929,0.4668348613269213,0.91156141208519,0.4668348613269213,0.3685670459076954,0.005521747581074666,0.510758730240273,0.08503142278550392,0.9576794869792585,0.9322496237796603,4.797931899009648,4.998934113598141
gauss_blur_lvl_1,4,29.51971130611177,27.73721983077635,0.7900715669780796,0.47292115344832375,0.9113662125111058,0.47292115344832375,0.3724513994928629,0.005443520131205119,0.5127560148783284,0.08334550223108583,0.9576329316738081,0.9309230316787491,4.806506801173407,4.998966483276419
gauss_blur_lvl_2,0,29.66599930694766,27.709062551506122,0.7771431233803623,0.5122925899587863,0.8518574820401362,0.5122925899587863,0.2844766882422263,0.04270779258588276,0.4589159033954787,0.17405016117835628,0.9554072909743476,0.9316904046740316,4.922097087848757,4.99884779175455
gauss_blur_lvl_2,1,28.224698196794368,27.91976040514748,0.9010597728007522,0.6774872265640212,0.7825243583406433,0.6774872265640212,0.4875546558623005,0.0013230055626782967,0.6810500384824545,0.094107547181979,0.9714604016219682,0.9546279762091602,4.870179900247188,4.9965175705032765
gauss_blur_lvl_2,2,28.725339752673026,28.077899742481232,0.9204084213581081,0.6989279148510215,0.8295515106252181,0.6989279148510215,0.46233420741801456,0.016153448563279563,0.6309756575440195,0.1754335462775606,0.97013288366158,0.9496055992451218,4.909869700516799,4.913639789386625
gauss_blur_lvl_2,3,28.211661160117714,27.74217413180718,0.6000721803811635,0.4385374024062116,0.7250983770218371,0.4385374024062116,0.09401223420504351,0.0011710735921060518,0.23685024484532927,0.05251065935761551,0.9400060623742024,0.9280950110914943,4.977461287228913,4.999291868114389
gauss_blur_lvl_2,4,28.21222718454168,27.756793981670892,0.6058169566145458,0.446108416438363,0.7263257287179924,0.446108416438363,0.09809972039706207,0.0012562000881077243,0.23855354486282546,0.05252729030235989,0.9405085341797916,0.9254784160197136,4.978483816221056,4.999386191944987
gauss_blur_lvl_3,0,27.914737314046228,27.747009931973594,0.5416250777902091,0.4805734682672335,0.552849640749144,0.4805734682672335,0.02394082577076146,0.01289401206423414,0.14713188349970774,0.11417855792738645,0.9324315372309613,0.9276341543737158,4.999276572218452,4.99964592609915
gauss_blur_lvl_3,1,27.65520168931321,27.854334470606066,0.7544698497930404,0.6559181841156827,0.46745432977659496,0.6559181841156827,0.1796991740453298,0.0001404280200460262,0.4761028467843895,0.05908987900882531,0.9636312249873539,0.9524381823980238,4.999953845466637,4.996083283203844
gauss_blur_lvl_3,2,27.65938347126157,28.00724479036765,0.7959922790677192,0.6805859562140189,0.5613014875434262,0.6805859562140189,0.16380135825397318,0.007792888796782326,0.4117480528315888,0.14150776643723223,0.9639363805320282,0.9523960786984653,4.9995775715814705,4.810425910995311
